Local authority,Count date,Area code,Members
Barnet,2022-04-05,E01032774,x
Barnet,2022-04-05,E01032776,x
Barnet,2022-04-05,E01032777,x
Barnet,2022-04-05,E01032782,x
Barnet,2022-04-05,E01032786,x
Barnet,2022-04-05,E01032787,x
Barnet,2022-04-05,E01032790,x
Barnet,2022-04-05,E01032805,x
Barnet,2022-04-05,E01032810,x
Barnet,2022-04-05,E01032937,x
Barnet,2022-04-05,E01032955,x
Barnet,2022-04-05,E01032956,x
Barnet,2022-04-05,E01032957,x
Barnet,2022-04-05,E01032961,x
Barnet,2022-04-05,E01032979,x
Barnet,2022-04-05,E01033003,x
Barnet,2022-04-05,E01033005,x
Barnet,2022-04-05,E01033022,x
Barnet,2022-04-05,E01033023,x
Barnet,2022-04-05,E01033024,x
Barnet,2022-04-05,E01033026,x
Barnet,2022-04-05,E01033027,x
Barnet,2022-04-05,E01033028,x
Barnet,2022-04-05,E01033029,5
Barnet,2022-04-05,E01033057,x
Barnet,2022-04-05,E01033080,x
Barnet,2022-04-05,E01033083,x
Barnet,2022-04-05,E01033085,7
Barnet,2022-04-05,E01033086,9
Barnet,2022-04-05,E01033088,x
Barnet,2022-04-05,E01033091,x
Barnet,2022-04-05,E01033092,x
Barnet,2022-04-05,E01033102,x
Barnet,2022-04-05,E01033126,x
Barnet,2022-04-05,E01033127,x
Barnet,2022-04-05,E01033146,9
Barnet,2022-04-05,E01033148,5
Barnet,2022-04-05,E01033150,7
Barnet,2022-04-05,E01033151,8
Barnet,2022-04-05,E01033153,x
Barnet,2022-04-05,E01033187,x
Barnet,2022-04-05,E01033208,7
Barnet,2022-04-05,E01033217,x
Barnet,2022-04-05,E01033223,x
Barnet,2022-04-05,E01033262,x
Barnet,2022-04-05,E01033264,x
Barnet,2022-04-05,E01033269,x
Barnet,2022-04-05,E01033270,x
Barnet,2022-04-05,E01033308,6
Barnet,2022-04-05,E01033310,11
Barnet,2022-04-05,E01033311,x
Barnet,2022-04-05,E01033313,7
Barnet,2022-04-05,E01033314,7
Barnet,2022-04-05,E01033324,x
Barnet,2022-04-05,E01033342,x
Barnet,2022-04-05,E01033358,x
Barnet,2022-04-05,E01033367,x
Barnet,2022-04-05,E01033420,x
Barnet,2022-04-05,E01033422,x
Barnet,2022-04-05,E01033424,16
Barnet,2022-04-05,E01033434,x
Barnet,2022-04-05,E01033455,x
Barnet,2022-04-05,E01033456,11
Barnet,2022-04-05,E01033457,x
Barnet,2022-04-05,E01033463,18
Barnet,2022-04-05,E01033464,27
Barnet,2022-04-05,E01033485,x
Barnet,2022-04-05,E01033486,x
Barnet,2022-04-05,E01033487,x
Barnet,2022-04-05,E01033488,x
Barnet,2022-04-05,E01033489,x
Barnet,2022-04-05,E01033491,x
Barnet,2022-04-05,E01033492,x
Barnet,2022-04-05,E01033493,x
Barnet,2022-04-05,E01033494,x
Barnet,2022-04-05,E01033503,x
Barnet,2022-04-05,E01033508,x
Barnet,2022-04-05,E01033512,x
Barnet,2022-04-05,E01033517,x
Barnet,2022-04-05,E01033525,x
Barnet,2022-04-05,E01033539,x
Barnet,2022-04-05,E01033572,1625
Barnet,2022-04-05,E01033573,1113
Barnet,2022-04-05,E01033576,x
Barnet,2022-04-05,E01033578,x
Barnet,2022-04-05,E01033581,x
Barnet,2022-04-05,E01033582,x
Barnet,2022-04-05,E01033583,x
Barnet,2022-04-05,E01033585,x
Barnet,2022-04-05,E01033586,x
Barnet,2022-04-05,E01033591,x
Barnet,2022-04-05,E01033592,x
Barnet,2022-04-05,E01033593,x
Barnet,2022-04-05,E01033594,x
Barnet,2022-04-05,E01033595,x
Barnet,2022-04-05,E01033598,x
Barnet,2022-04-05,E01033599,x
Barnet,2022-04-05,E01033600,x
Barnet,2022-04-05,E01033601,x
Barnet,2022-04-05,E01033602,x
Barnet,2022-04-05,E01033604,x
Barnet,2022-04-05,E01033605,x
Barnet,2022-04-05,E01033608,x
Barnet,2022-04-05,E01033609,x
Barnet,2022-04-05,E01033612,x
Barnet,2022-04-05,E01033613,x
Barnet,2022-04-05,E01033651,x
Barnet,2022-04-05,E01033654,x
Barnet,2022-04-05,E01033658,x
Barnet,2022-04-05,E01033659,x
Barnet,2022-04-05,E01033674,x
Barnet,2022-04-05,E01033698,x
Barnet,2022-04-05,E01033701,6
Barnet,2022-04-05,E01033702,x
Barnet,2022-04-05,E01033704,x
Barnet,2022-04-05,E01033706,x
Barnet,2022-04-05,E01033708,x
Barnet,2022-04-05,E01033709,5
Barnet,2022-04-05,E01033711,x
Barnet,2022-04-05,E01033713,x
Barnet,2022-04-05,E01033724,x
Barnet,2022-04-05,E01033725,x
Barnet,2022-04-05,E01033726,x
Barnet,2022-04-05,E01033729,x
Barnet,2022-04-05,E01033732,x
Barnet,2022-04-05,E01033737,x
Barnet,2022-04-05,E01033738,x
Barnet,2022-04-05,E01033740,x
Barnet,2022-04-05,E01033742,x
Barnet,2022-04-05,E01033744,x
Barnet,2022-04-05,E01033746,x
Barnet,2022-04-05,E01033763,x
Barnet,2022-04-05,E01033768,x
Barnet,2022-04-05,L99999999,x
Barnet,2022-04-05,S01007359,x
Barnet,2022-04-05,S01007682,x
Barnet,2022-04-05,S01007706,x
Barnet,2022-04-05,S01008038,x
Barnet,2022-04-05,S01008087,x
Barnet,2022-04-05,S01008473,x
Barnet,2022-04-05,S01008649,x
Barnet,2022-04-05,S01008683,x
Barnet,2022-04-05,S01008685,x
Barnet,2022-04-05,S01008815,x
Barnet,2022-04-05,S01008855,x
Barnet,2022-04-05,S01009299,x
Barnet,2022-04-05,S01009915,x
Barnet,2022-04-05,S01009932,x
Barnet,2022-04-05,S01010041,x
Barnet,2022-04-05,S01010112,x
Barnet,2022-04-05,S01010218,x
Barnet,2022-04-05,S01010328,x
Barnet,2022-04-05,S01010365,x
Barnet,2022-04-05,S01012065,x
Barnet,2022-04-05,S01012117,x
Barnet,2022-04-05,S01012127,x
Barnet,2022-04-05,S01012278,x
Barnet,2022-04-05,S01012523,x
Barnet,2022-04-05,S01012787,x
Barnet,2022-04-05,S01012938,x
Barnet,2022-04-05,S01013173,x
Barnet,2022-04-05,Unknown,14240
Barnet,2022-04-05,W01000004,x
Barnet,2022-04-05,W01000092,x
Barnet,2022-04-05,W01000130,x
Barnet,2022-04-05,W01000147,x
Barnet,2022-04-05,W01000253,x
Barnet,2022-04-05,W01000430,x
Barnet,2022-04-05,W01000446,x
Barnet,2022-04-05,W01000452,x
Barnet,2022-04-05,W01000611,x
Barnet,2022-04-05,W01000623,x
Barnet,2022-04-05,W01000711,x
Barnet,2022-04-05,W01000746,x
Barnet,2022-04-05,W01000824,x
Barnet,2022-04-05,W01000914,x
Barnet,2022-04-05,W01001055,x
Barnet,2022-04-05,W01001110,x
Barnet,2022-04-05,W01001192,x
Barnet,2022-04-05,W01001227,x
Barnet,2022-04-05,W01001264,x
Barnet,2022-04-05,W01001276,x
Barnet,2022-04-05,W01001593,x
Barnet,2022-04-05,W01001644,x
Barnet,2022-04-05,W01001721,x
Barnet,2022-04-05,W01001831,x
Barnet,2022-04-05,W01001835,x
Barnet,2022-04-05,W01001857,x
Barnet,2022-04-05,W01001890,x
Barnet,2022-04-05,W01001904,x
Barnet,2022-04-05,W01001912,x
